Started: April 10, 2024 18:22:03
Resistor	1000000.0	Excitation Current (A)	1.299e-09
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
256.1778291	10.7241	10.6405	7.44893
236.21555042	10.7241	10.6405	7.44893
247.70900693	10.7241	10.6405	7.44893
242.62278676	10.7241	10.6405	7.44893
252.03310239	10.7241	10.6405	7.44893
245.75981524	10.7241	10.6405	7.44893
244.79599692	10.7241	10.6405	7.44893
257.20862202	10.7241	10.6405	7.44893
248.71670516	10.7241	10.6405	7.44893
256.13317937	10.7241	10.6405	7.44893
249.34411085	10.6189	10.6405	7.44893
248.02232487	10.6189	10.6405	7.44893
252.99615089	10.6189	10.6405	7.44893
251.71901463	10.6189	10.6405	7.44893
252.30177059	10.6189	10.6405	7.44893
249.54580446	10.6189	10.6405	7.44893
253.10854503	10.6189	10.5349	7.44893
245.98383372	10.6189	10.5349	7.44893
250.24095458	10.6189	10.5349	7.44893
245.96150885	10.6189	10.5349	7.44893
253.57890685	10.6189	10.5349	7.44893
251.31562741	10.6189	10.5349	7.44893
247.95535027	10.6189	10.5349	7.43147
248.38106236	10.6189	10.5349	7.43147
241.50269438	10.6189	10.5349	7.43147
239.79984604	10.6189	10.5349	7.43147
244.75134719	10.6189	10.5349	7.43147
241.83910701	10.6189	10.5349	7.43147
243.38491147	10.6189	10.5349	7.43147
250.12856043	10.6189	10.5349	7.43147
242.57813703	10.6189	10.5349	7.43147
246.38722094	10.6189	10.5349	7.43147
238.38876059	10.6189	10.5349	7.43147
233.66127791	10.6189	10.5349	7.43147
239.73287144	10.6189	10.5349	7.43147
243.29484219	10.5152	10.5349	7.43147
240.33795227	10.5152	10.5349	7.43147
238.97074673	10.5152	10.5349	7.43147
238.43341032	10.5152	10.5349	7.43147
237.89530408	10.5152	10.5349	7.43147
236.4395689	10.5152	10.5349	7.43147
230.70361817	10.5152	10.4288	7.43147
228.84372594	10.5152	10.4288	7.43147
232.13779831	10.5152	10.4288	7.43147
226.82755966	10.5152	10.4288	7.43147
237.80600462	10.5152	10.4288	7.43147
227.54426482	10.5152	10.4288	7.43147
227.073903	10.5152	10.4288	7.41405
224.36335643	10.5152	10.4288	7.41405
227.65665897	10.5152	10.4288	7.41405
225.52809854	10.5152	10.4288	7.41405
224.96766744	10.5152	10.4288	7.41405
223.0638953	10.5152	10.4288	7.41405
225.88683603	10.5152	10.4288	7.41405
218.78444958	10.5152	10.4288	7.41405
222.54811393	10.5152	10.4288	7.41405
217.46266359	10.5152	10.4288	7.41405
213.78829869	10.5152	10.4288	7.41405
220.33025404	10.5152	10.4288	7.41405
220.50962279	10.5152	10.4288	7.41405
217.97767513	10.4154	10.4288	7.41405
216.56581986	10.4154	10.4288	7.41405
214.34795997	10.4154	10.4288	7.41405
211.05465743	10.4154	10.4288	7.41405
211.05465743	10.4154	10.4288	7.41405
207.06620477	10.4154	10.4288	7.41405
211.79368745	10.4154	10.3238	7.41405
209.8221709	10.4154	10.3238	7.41405
205.18475751	10.4154	10.3238	7.41405
204.64665127	10.4154	10.3238	7.41405
207.58198614	10.4154	10.3238	7.41405
213.765204	10.4154	10.3238	7.41405
206.73056197	10.4154	10.3238	7.41405
208.09699769	10.4154	10.3238	7.39726
205.49807544	10.4154	10.3238	7.39726
203.25789069	10.4154	10.3238	7.39726
207.58198614	10.4154	10.3238	7.39726
207.87297921	10.4154	10.3238	7.39726
205.45342571	10.4154	10.3238	7.39726
204.75904542	10.4154	10.3238	7.39726
203.7282525	10.4154	10.3238	7.39726
202.51809084	10.4154	10.3238	7.39726
199.33718245	10.4154	10.3238	7.39726
205.45342571	10.4154	10.3238	7.39726
196.40184758	10.4154	10.3238	7.39726
195.34872979	10.3158	10.3238	7.39726
197.09622787	10.3158	10.3238	7.39726
186.70053888	10.3158	10.3238	7.39726
186.90223249	10.3158	10.3238	7.39726
196.08852964	10.3158	10.3238	7.39726
191.89838337	10.3158	10.3238	7.39726
187.17090069	10.3158	10.3238	7.39726
198.91147036	10.3158	10.2163	7.39726
185.33410316	10.3158	10.2163	7.39726
189.29946112	10.3158	10.2163	7.39726
190.50962279	10.3158	10.2163	7.39726
175.96766744	10.3158	10.2163	7.39726
178.72363356	10.3158	10.2163	7.39726
184.70669746	10.3158	10.2163	7.38066
179.55273287	10.3158	10.2163	7.38066
179.95612009	10.3158	10.2163	7.38066
172.45034642	10.3158	10.2163	7.38066
168.79830639	10.3158	10.2163	7.38066
177.84988453	10.3158	10.2163	7.38066
172.96535797	10.3158	10.2163	7.38066
172.15935335	10.3158	10.2163	7.38066
167.45419554	10.3158	10.2163	7.38066
171.9799846	10.3158	10.2163	7.38066
166.89376443	10.3158	10.2163	7.38066
166.5804465	10.3158	10.2163	7.38066
165.34795997	10.3158	10.2163	7.38066
160.41878368	10.2161	10.2163	7.38066
161.49422633	10.2161	10.2163	7.38066
162.32332564	10.2161	10.2163	7.38066
160.17244034	10.2161	10.2163	7.38066
155.73672055	10.2161	10.2163	7.38066
160.86682063	10.2161	10.2163	7.38066
148.49961509	10.2161	10.1118	7.38066
154.66127791	10.2161	10.1118	7.38066
157.2147806	10.2161	10.1118	7.38066
150.06774442	10.2161	10.1118	7.38066
152.308699	10.2161	10.1118	7.38066
146.37105466	10.2161	10.1118	7.38066
144.0638953	10.2161	10.1118	7.36288
149.08237105	10.2161	10.1118	7.36288
147.28945343	10.2161	10.1118	7.36288
139.47036182	10.2161	10.1118	7.36288
145.25096228	10.2161	10.1118	7.36288
142.92070824	10.2161	10.1118	7.36288
137.45419554	10.2161	10.1118	7.36288
138.52963818	10.2161	10.1118	7.36288
141.86759045	10.2161	10.1118	7.36288
136.11008468	10.2161	10.1118	7.36288
144.0638953	10.2161	10.1118	7.36288
139.80677444	10.2161	10.1118	7.36288
137.70053888	10.2161	10.1118	7.36288
140.99384142	10.1175	10.1118	7.36288
134.04849885	10.1175	10.1118	7.36288
135.70669746	10.1175	10.1118	7.36288
136.5804465	10.1175	10.1118	7.36288
139.31408776	10.1175	10.1118	7.36288
140.1878368	10.1175	10.1118	7.36288
136.66974596	10.1175	10.0038	7.36288
137.11778291	10.1175	10.0038	7.36288
132.50269438	10.1175	10.0038	7.36288
134.54118553	10.1175	10.0038	7.36288
142.0469592	10.1175	10.0038	7.36288
