Started: January 28, 2023 18:47:11
Resistor	1000000.0	Excitation Current (A)	1e-07
Restsitance (Ohms)	Channel 5 Temp (K)	Channel 8 Temp (K)	Channel 13 Temp (K)
0.749392	13.4693	13.607	10.1605
0.7025	13.4693	13.607	10.1605
0.654676	13.4693	13.607	10.1605
0.672278	13.4693	13.607	10.1605
0.708367	13.4693	13.607	10.1605
0.766158	13.4693	13.607	10.1605
0.738728	13.4693	13.607	10.1605
0.715398	13.4693	13.5879	10.1605
0.810629	13.4693	13.5879	10.1605
0.822364	13.4693	13.5879	10.1605
0.777567	13.4693	13.5879	10.1605
0.719031	13.4693	13.5879	10.1605
0.760428	13.4693	13.5879	10.1605
0.674141	13.6739	13.5879	10.1605
0.683966	13.6739	13.5879	10.1605
0.67144	13.6739	13.5791	10.1605
0.686853	13.6739	13.5791	10.1605
0.752558	13.6739	13.5791	10.1605
0.793353	13.6739	13.5791	10.1605
0.757308	13.6739	13.5791	10.1605
0.707342	13.6739	13.5791	10.1605
0.749392	13.6042	13.5791	10.1605
0.683827	13.6042	13.5791	10.1605
0.71768	13.6042	13.548	10.1605
0.680194	13.6042	13.548	10.1605
0.735096	13.6042	13.548	10.1605
0.778359	13.6042	13.548	10.1605
0.770629	13.6042	13.548	10.1605
0.718658	13.6042	13.548	10.1605
0.70832	13.6042	13.548	10.1605
0.759171	13.6042	13.548	10.1605
0.784505	13.6042	13.5474	10.1605
0.733419	13.6042	13.5474	10.1359
0.758472	13.6042	13.5474	10.1359
0.750928	13.6042	13.5474	10.1359
0.75484	13.6042	13.5474	10.1359
0.754095	13.6042	13.5474	10.1359
0.7608	13.6042	13.5474	10.1359
0.862131	13.6042	13.5474	10.1359
0.72704	13.6042	13.5145	10.1359
0.718658	13.6042	13.5145	10.1359
0.772957	13.6042	13.5145	10.1359
0.791211	13.6042	13.5145	10.1359
0.800943	13.6042	13.5145	10.1359
0.818266	13.6042	13.5145	10.1359
0.735561	13.6042	13.5145	10.1359
0.737378	13.6042	13.5145	10.1359
0.77319	13.6042	13.5145	10.1359
0.702593	13.6042	13.5145	10.1359
0.674234	13.6042	13.5145	10.1359
0.661568	13.6042	13.5145	10.1359
0.715631	13.6042	13.5145	10.1359
0.747715	13.6042	13.5145	10.1359
0.737797	13.6042	13.5145	10.1359
0.711021	13.6042	13.5145	10.1359
0.738961	13.6042	13.4834	10.1359
0.659798	13.6042	13.4834	10.1359
0.710555	13.6042	13.4834	10.1359
0.737517	13.6042	13.4834	10.1359
0.737517	13.6042	13.4834	10.1359
0.746691	13.6042	13.4834	10.1359
0.715957	13.6042	13.4834	10.1359
0.715398	13.4268	13.4834	10.1359
0.670974	13.4268	13.4573	10.1359
0.736679	13.4268	13.4573	10.1359
0.662732	13.4268	13.4573	10.1359
0.691044	13.4268	13.4573	10.1359
