Field A is the magnetic field created by Axes 1 and 2, Field B is the field created by Axis 3Initial Temperature (K)	0.025001
Excitation Current (A)	6.991012987012986e-13
Axis 1,2	y,z
Axis 3	x
Angle in 1,2	14
Field A (T)	Field B (T)	Resistance (Ohms)	Actual X-Field	Actual Y-Field	Actual Z-Field
-0.76	-0.032	0.09892095	-0.033	-0.7374	-0.1838
-0.76	-0.031	0.11023665	-0.031	-0.7374	-0.1839
-0.76	-0.03	0.0821012	-0.031	-0.7374	-0.1839
-0.76	-0.029	0.10851368	-0.029	-0.7374	-0.1839
-0.76	-0.028	0.11034845	-0.028	-0.7374	-0.1839
-0.76	-0.027	0.12780615	-0.027	-0.7374	-0.1838
-0.76	-0.026	0.08187767	-0.026	-0.7374	-0.1839
-0.76	-0.025	0.10083018	-0.025	-0.7374	-0.1839
-0.76	-0.024	0.1057523	-0.025	-0.7374	-0.1839
-0.76	-0.023	0.10886292	-0.023	-0.7374	-0.1839
-0.76	-0.022	0.090567	-0.022	-0.7374	-0.1839
-0.76	-0.021	0.09887438	-0.021	-0.7374	-0.1838
-0.76	-0.02	0.089943	-0.02	-0.7374	-0.1839
-0.76	-0.019	0.11014342	-0.019	-0.7374	-0.1839
-0.76	-0.018	0.0903062	-0.018	-0.7374	-0.1839
-0.76	-0.017	0.09427832	-0.017	-0.7374	-0.1839
-0.76	-0.016	0.10137495	-0.017	-0.7374	-0.1838
-0.76	-0.015	0.11266273	-0.015	-0.7374	-0.1838
-0.76	-0.014	0.1172448	-0.015	-0.7374	-0.1839
-0.76	-0.013	0.07909763	-0.013	-0.7374	-0.1839
-0.76	-0.012	0.10028072	-0.012	-0.7374	-0.1839
-0.76	-0.011	0.08116525	-0.011	-0.7374	-0.1839
-0.76	-0.01	0.0796891	-0.01	-0.7374	-0.1839
-0.76	-0.009	0.11493063	-0.009	-0.7374	-0.1839
-0.76	-0.008	0.11078613	-0.009	-0.7374	-0.1839
-0.76	-0.007	0.11637405	-0.007	-0.7374	-0.1839
-0.76	-0.006	0.10364278	-0.007	-0.7374	-0.1839
-0.76	-0.005	0.1048349	-0.005	-0.7374	-0.1839
-0.76	-0.004	0.09296515	-0.0049	-0.7374	-0.1839
-0.76	-0.003	0.09723995	-0.003	-0.7374	-0.1839
-0.76	-0.002	0.12337762	-0.003	-0.7374	-0.1839
-0.76	-0.001	0.10115152	-0.001	-0.7374	-0.1839
-0.76	0.0	0.11382225	0.0	-0.7374	-0.1839
-0.76	0.001	0.10090015	0.001	-0.7374	-0.1838
-0.76	0.002	0.12042997	0.002	-0.7374	-0.1839
-0.76	0.003	0.1027534	0.003	-0.7374	-0.1838
-0.76	0.004	0.07215925	0.003	-0.7374	-0.1839
-0.76	0.005	0.14276783	0.005	-0.7374	-0.1839
-0.76	0.006	0.16411378	0.005	-0.7374	-0.1839
-0.76	0.007	0.12409008	0.007	-0.7374	-0.1838
-0.76	0.008	0.10997578	0.008	-0.7374	-0.1839
-0.76	0.009	0.2212928	0.009	-0.7374	-0.1839
-0.76	0.01	0.18841718	0.009	-0.7374	-0.1839
-0.76	0.011	0.08923057	0.011	-0.7374	-0.1838
-0.76	0.012	0.16402067	0.011	-0.7374	-0.1839
-0.76	0.013	0.09451578	0.013	-0.7374	-0.1839
-0.76	0.014	0.10718178	0.014	-0.7374	-0.1839
-0.76	0.015	0.12454185	0.014	-0.7374	-0.1838
-0.76	0.016	-0.00795818	0.016	-0.7374	-0.1839
-0.76	0.017	0.00913164	0.016	-0.7374	-0.1838
-0.76	0.018	-0.01793271	0.018	-0.7374	-0.1839
-0.76	0.019	0.03370478	0.019	-0.7374	-0.1839
-0.76	0.02	0.00016764	0.02	-0.7374	-0.1839
-0.76	0.021	0.03205166	0.021	-0.7374	-0.1839
-0.76	0.022	-0.01025857	0.022	-0.7374	-0.1838
-0.76	0.023	0.01365327	0.023	-0.7374	-0.1839
-0.76	0.024	-0.01712714	0.024	-0.7374	-0.1839
-0.76	0.025	0.0060676	0.024	-0.7374	-0.1838
-0.76	0.026	-0.02481057	0.026	-0.7374	-0.1839
-0.76	0.027	0.01225627	0.026	-0.7374	-0.1839
-0.76	0.028	-0.00565315	0.028	-0.7374	-0.1839
-0.76	0.029	-0.01063111	0.029	-0.7374	-0.1839
-0.76	0.03	0.01899443	0.029	-0.7374	-0.1838
-0.76	0.031	0.00276606	0.031	-0.7374	-0.1839
-0.76	0.032	-0.01787687	0.031	-0.7374	-0.1839
-0.76	0.033	-0.00455885	0.033	-0.7374	-0.1838
-0.76	0.034	0.11152644	0.034	-0.7374	-0.1839
-0.76	0.035	0.04561647	0.035	-0.7374	-0.1839
-0.76	0.036	0.20904133	0.036	-0.7374	-0.1839
-0.76	0.037	0.16862612	0.036	-0.7374	-0.1839
-0.76	0.038	0.16152495	0.038	-0.7374	-0.1838
-0.76	0.039	0.13060472	0.039	-0.7374	-0.1838
-0.76	0.04	0.14993435	0.04	-0.7374	-0.1839
-0.76	0.041	0.1062784	0.041	-0.7374	-0.1839
-0.76	0.042	0.13034392	0.042	-0.7374	-0.1838
-0.76	0.043	0.11821808	0.042	-0.7374	-0.1839
-0.76	0.044	0.11586648	0.044	-0.7374	-0.1838
-0.76	0.045	0.10941238	0.045	-0.7374	-0.1839
-0.76	0.046	0.08678112	0.046	-0.7374	-0.1839
-0.76	0.047	0.09573121	0.046	-0.7374	-0.1839
-0.76	0.048	0.09719805	0.048	-0.7374	-0.1839
-0.76	0.049	0.0959035	0.049	-0.7374	-0.1839
-0.76	0.05	0.11060915	0.05	-0.7374	-0.1839
-0.75	-0.05	0.10569642	-0.05	-0.7277	-0.1814
-0.75	-0.049	0.12041602	-0.049	-0.7277	-0.1814
-0.75	-0.048	0.1130399	-0.048	-0.7277	-0.1815
-0.75	-0.047	0.10101645	-0.047	-0.7277	-0.1815
-0.75	-0.046	0.1012027	-0.046	-0.7277	-0.1815
-0.75	-0.045	0.09929345	-0.046	-0.7277	-0.1814
-0.75	-0.044	0.09480912	-0.044	-0.7277	-0.1815
-0.75	-0.043	0.1000805	-0.044	-0.7277	-0.1814
-0.75	-0.042	0.0869441	-0.042	-0.7277	-0.1814
-0.75	-0.041	0.10916555	-0.041	-0.7277	-0.1815
-0.75	-0.04	0.1297152	-0.04	-0.7277	-0.1815
-0.75	-0.039	0.08571475	-0.04	-0.7277	-0.1814
-0.75	-0.038	0.11491182	-0.038	-0.7277	-0.1814
-0.75	-0.037	0.09696052	-0.037	-0.7277	-0.1815
-0.75	-0.036	0.09747283	-0.036	-0.7277	-0.1815
-0.75	-0.035	0.10417832	-0.036	-0.7277	-0.1815
-0.75	-0.034	0.10176627	-0.034	-0.7277	-0.1814
-0.75	-0.033	0.12955235	-0.033	-0.7277	-0.1814
-0.75	-0.032	0.08859722	-0.032	-0.7277	-0.1815
-0.75	-0.031	0.0731745	-0.031	-0.7277	-0.1815
-0.75	-0.03	0.11249505	-0.03	-0.7277	-0.1815
-0.75	-0.029	0.100141	-0.03	-0.7277	-0.1814
-0.75	-0.028	0.09868818	-0.028	-0.7277	-0.1814
-0.75	-0.027	0.09503738	-0.027	-0.7277	-0.1814
-0.75	-0.026	0.08372637	-0.026	-0.7277	-0.1814
-0.75	-0.025	0.09629465	-0.025	-0.7277	-0.1815
-0.75	-0.024	0.10437855	-0.025	-0.7277	-0.1814
-0.75	-0.023	0.1025764	-0.023	-0.7277	-0.1814
-0.75	-0.022	0.10415038	-0.022	-0.7277	-0.1814
-0.75	-0.021	0.09114442	-0.021	-0.7277	-0.1815
-0.75	-0.02	0.11564298	-0.021	-0.7277	-0.1815
-0.75	-0.019	0.09947515	-0.019	-0.7277	-0.1814
-0.75	-0.018	0.09148898	-0.018	-0.7277	-0.1814
-0.75	-0.017	0.1056964	-0.017	-0.7277	-0.1814
-0.75	-0.016	0.0802385	-0.016	-0.7277	-0.1814
-0.75	-0.015	0.09781265	-0.015	-0.7277	-0.1814
-0.75	-0.014	0.09737038	-0.014	-0.7277	-0.1814
-0.75	-0.013	0.086851	-0.013	-0.7277	-0.1814
-0.75	-0.012	0.0942969	-0.012	-0.7277	-0.1814
-0.75	-0.011	0.1314429	-0.011	-0.7277	-0.1814
-0.75	-0.01	0.10778255	-0.01	-0.7277	-0.1814
-0.75	-0.009	0.10648342	-0.009	-0.7277	-0.1815
-0.75	-0.008	0.11401312	-0.008	-0.7277	-0.1815
-0.75	-0.007	0.10287452	-0.007	-0.7277	-0.1814
-0.75	-0.006	0.0804621	-0.006	-0.7277	-0.1814
-0.75	-0.005	0.09996872	-0.005	-0.7277	-0.1814
-0.75	-0.004	0.09412465	-0.005	-0.7277	-0.1814
-0.75	-0.003	0.11310975	-0.003	-0.7277	-0.1815
-0.75	-0.002	0.11668608	-0.002	-0.7277	-0.1814
-0.75	-0.001	0.09213625	-0.001	-0.7277	-0.1814
-0.75	0.0	0.10655787	0.0	-0.7277	-0.1814
-0.75	0.001	0.11258823	0.001	-0.7277	-0.1815
-0.75	0.002	0.09265785	0.001	-0.7277	-0.1814
-0.75	0.003	0.0890815	0.003	-0.7277	-0.1814
-0.75	0.004	0.1067162	0.003	-0.7277	-0.1814
-0.75	0.005	0.19035888	0.005	-0.7277	-0.1815
-0.75	0.006	0.0950234	0.006	-0.7277	-0.1814
-0.75	0.007	0.0886112	0.007	-0.7277	-0.1814
-0.75	0.008	0.0884249	0.007	-0.7277	-0.1814
-0.75	0.009	0.20564672	0.009	-0.7277	-0.1815
-0.75	0.01	0.10055078	0.01	-0.7277	-0.1814
-0.75	0.011	0.11456267	0.011	-0.7277	-0.1814
-0.75	0.012	0.13878643	0.012	-0.7277	-0.1815
-0.75	0.013	0.1499204	0.013	-0.7277	-0.1814
-0.75	0.014	0.08978936	0.014	-0.7277	-0.1814
-0.75	0.015	0.04913683	0.014	-0.7277	-0.1815
-0.75	0.016	0.01374639	0.016	-0.7277	-0.1815
-0.75	0.017	-0.00916891	0.017	-0.7277	-0.1814
-0.75	0.018	0.01506891	0.018	-0.7277	-0.1814
-0.75	0.019	-0.0072876	0.019	-0.7277	-0.1814
-0.75	0.02	0.00607224	0.02	-0.7277	-0.1814
-0.75	0.021	-0.00556932	0.021	-0.7277	-0.1814
-0.75	0.022	0.00224449	0.022	-0.7277	-0.1814
-0.75	0.023	-0.00106171	0.023	-0.7277	-0.1814
-0.75	0.024	0.00849835	0.024	-0.7277	-0.1814
-0.75	0.025	-0.00782316	0.024	-0.7277	-0.1815
-0.75	0.026	0.04009831	0.026	-0.7277	-0.1814
-0.75	0.027	-0.00650068	0.027	-0.7277	-0.1815
-0.75	0.028	-0.00378118	0.027	-0.7277	-0.1814
-0.75	0.029	-0.00969975	0.029	-0.7277	-0.1815
-0.75	0.03	-0.00074506	0.03	-0.7277	-0.1815
-0.75	0.031	0.23008894	0.031	-0.7277	-0.1815
-0.75	0.032	0.01922265	0.032	-0.7277	-0.1814
-0.75	0.033	0.21095973	0.033	-0.7277	-0.1814
-0.75	0.034	0.02578848	0.034	-0.7277	-0.1815
-0.75	0.035	0.12530076	0.035	-0.7277	-0.1815
-0.75	0.036	0.22122772	0.036	-0.7277	-0.1814
-0.75	0.037	0.21478768	0.036	-0.7277	-0.1814
-0.75	0.038	0.18462647	0.038	-0.7277	-0.1814
-0.75	0.039	0.15713818	0.039	-0.7277	-0.1815
-0.75	0.04	0.12258135	0.039	-0.7277	-0.1815
-0.75	0.041	0.12253485	0.041	-0.7277	-0.1815
-0.75	0.042	0.12982707	0.042	-0.7277	-0.1815
-0.75	0.043	0.11155443	0.043	-0.7277	-0.1815
-0.75	0.044	0.09963808	0.043	-0.7277	-0.1814
-0.75	0.045	0.11454395	0.045	-0.7277	-0.1814
-0.75	0.046	0.10765222	0.045	-0.7277	-0.1814
-0.75	0.047	0.10096062	0.047	-0.7277	-0.1814
-0.75	0.048	0.10718195	0.047	-0.7277	-0.1814
-0.75	0.049	0.08933762	0.049	-0.7277	-0.1815
-0.75	0.05	0.10611085	0.05	-0.7277	-0.1815
-0.74	-0.05	0.10529122	-0.05	-0.718	-0.179
-0.74	-0.049	0.10186395	-0.05	-0.718	-0.179
-0.74	-0.048	0.0916892	-0.048	-0.718	-0.179
-0.74	-0.047	0.10910505	-0.047	-0.718	-0.179
-0.74	-0.046	0.11052992	-0.047	-0.718	-0.179
-0.74	-0.045	0.10010372	-0.045	-0.718	-0.179
-0.74	-0.044	0.09153558	-0.044	-0.718	-0.179
-0.74	-0.043	0.1082808	-0.043	-0.718	-0.179
-0.74	-0.042	0.12063007	-0.042	-0.718	-0.179
-0.74	-0.041	0.10248332	-0.041	-0.718	-0.179
-0.74	-0.04	0.09921905	-0.04	-0.718	-0.179
-0.74	-0.039	0.09073458	-0.039	-0.718	-0.179
-0.74	-0.038	0.09884655	-0.038	-0.718	-0.179
-0.74	-0.037	0.11255558	-0.038	-0.718	-0.179
-0.74	-0.036	0.10829478	-0.036	-0.718	-0.179
-0.74	-0.035	0.1126627	-0.035	-0.718	-0.1791
-0.74	-0.034	0.10578022	-0.034	-0.718	-0.179
-0.74	-0.033	0.09707705	-0.034	-0.718	-0.179
-0.74	-0.032	0.07527458	-0.032	-0.718	-0.179
-0.74	-0.031	0.0994705	-0.031	-0.718	-0.179
-0.74	-0.03	0.09651815	-0.03	-0.718	-0.179
-0.74	-0.029	0.10352178	-0.03	-0.718	-0.179
-0.74	-0.028	0.08881612	-0.028	-0.718	-0.179
-0.74	-0.027	0.07607082	-0.028	-0.718	-0.179
-0.74	-0.026	0.10198505	-0.026	-0.718	-0.179
-0.74	-0.025	0.09013848	-0.025	-0.718	-0.179
-0.74	-0.024	0.08971018	-0.024	-0.718	-0.179
-0.74	-0.023	0.09067868	-0.023	-0.718	-0.179
-0.74	-0.022	0.1064555	-0.022	-0.718	-0.179
-0.74	-0.021	0.08672065	-0.022	-0.718	-0.1791
-0.74	-0.02	0.0933004	-0.02	-0.718	-0.179
-0.74	-0.019	0.11127048	-0.019	-0.718	-0.179
-0.74	-0.018	0.08722819	-0.018	-0.718	-0.179
-0.74	-0.017	0.09953555	-0.017	-0.718	-0.179
-0.74	-0.016	0.09858572	-0.017	-0.718	-0.179
-0.74	-0.015	0.07216398	-0.015	-0.718	-0.179
-0.74	-0.014	0.10093733	-0.014	-0.718	-0.179
-0.74	-0.013	0.08823862	-0.014	-0.718	-0.179
-0.74	-0.012	0.09567998	-0.012	-0.718	-0.179
-0.74	-0.011	0.110949	-0.011	-0.718	-0.179
-0.74	-0.01	0.09157745	-0.01	-0.718	-0.179
-0.74	-0.009	0.07087869	-0.009	-0.718	-0.179
-0.74	-0.008	0.110232	-0.008	-0.718	-0.1791
-0.74	-0.007	0.09375218	-0.007	-0.718	-0.179
-0.74	-0.006	0.08791738	-0.006	-0.718	-0.179
-0.74	-0.005	0.09574055	-0.006	-0.718	-0.179
-0.74	-0.004	0.10168705	-0.004	-0.718	-0.179
-0.74	-0.003	0.1025345	-0.003	-0.718	-0.179
-0.74	-0.002	0.13938715	-0.002	-0.718	-0.179
-0.74	-0.001	0.07247122	-0.001	-0.718	-0.179
-0.74	0.0	0.1211285	0.0	-0.718	-0.179
-0.74	0.001	0.0940688	0.001	-0.718	-0.179
-0.74	0.002	0.11324018	0.002	-0.718	-0.179
-0.74	0.003	0.11765458	0.003	-0.718	-0.179
-0.74	0.004	0.13168505	0.004	-0.718	-0.179
-0.74	0.005	0.10196175	0.004	-0.718	-0.179
-0.74	0.006	0.10140295	0.006	-0.718	-0.179
-0.74	0.007	0.09460898	0.007	-0.718	-0.179
-0.74	0.008	0.1283602	0.008	-0.718	-0.179
-0.74	0.009	0.10143562	0.009	-0.718	-0.179
-0.74	0.01	0.08540272	0.009	-0.718	-0.179
-0.74	0.011	0.10558933	0.011	-0.718	-0.179
-0.74	0.012	0.10239947	0.012	-0.718	-0.179
-0.74	0.013	0.15094945	0.013	-0.718	-0.179
-0.74	0.014	0.16203228	0.014	-0.718	-0.179
-0.74	0.015	0.15316145	0.014	-0.718	-0.179
-0.74	0.016	0.02297586	0.016	-0.718	-0.179
-0.74	0.017	0.02997943	0.016	-0.718	-0.179
-0.74	0.018	-0.01148793	0.018	-0.718	-0.179
-0.74	0.019	0.00370205	0.018	-0.718	-0.179
-0.74	0.02	-0.00481961	0.02	-0.718	-0.179
-0.74	0.021	0.00685458	0.02	-0.718	-0.179
-0.74	0.022	-0.00611882	0.022	-0.718	-0.179
-0.74	0.023	-0.00010246	0.022	-0.718	-0.179
-0.74	0.024	-0.00469386	0.024	-0.718	-0.179
-0.74	0.025	0.00396279	0.025	-0.718	-0.179
-0.74	0.026	0.00748323	0.025	-0.718	-0.179
-0.74	0.027	0.00125264	0.027	-0.718	-0.179
-0.74	0.028	0.00680334	0.027	-0.718	-0.179
-0.74	0.029	-0.00079624	0.029	-0.718	-0.179
-0.74	0.03	0.07730028	0.03	-0.718	-0.179
-0.74	0.031	0.01442163	0.031	-0.718	-0.179
-0.74	0.032	0.01107813	0.031	-0.718	-0.179
-0.74	0.033	0.24224292	0.033	-0.718	-0.179
-0.74	0.034	0.17956003	0.034	-0.718	-0.179
-0.74	0.035	0.1578414	0.035	-0.718	-0.179
-0.74	0.036	0.15333375	0.036	-0.718	-0.179
-0.74	0.037	0.17606282	0.037	-0.718	-0.179
-0.74	0.038	0.15021375	0.038	-0.718	-0.179
-0.74	0.039	0.10509573	0.039	-0.718	-0.179
-0.74	0.04	0.13283993	0.04	-0.718	-0.179
-0.74	0.041	0.12921705	0.041	-0.718	-0.179
-0.74	0.042	0.12405755	0.042	-0.718	-0.179
-0.74	0.043	0.11376162	0.043	-0.718	-0.179
-0.74	0.044	0.10653922	0.043	-0.718	-0.179
-0.74	0.045	0.10553802	0.045	-0.718	-0.1791
-0.74	0.046	0.1160155	0.046	-0.718	-0.179
-0.74	0.047	0.0932678	0.047	-0.718	-0.179
-0.74	0.048	0.1067255	0.048	-0.718	-0.179
-0.74	0.049	0.09453448	0.049	-0.718	-0.179
-0.74	0.05	0.10126788	0.05	-0.718	-0.179
-0.73	-0.05	0.0882852	-0.05	-0.7083	-0.1766
-0.73	-0.049	0.10783848	-0.049	-0.7083	-0.1766
-0.73	-0.048	0.10330753	-0.048	-0.7083	-0.1766
-0.73	-0.047	0.1048442	-0.047	-0.7083	-0.1766
-0.73	-0.046	0.11493052	-0.047	-0.7083	-0.1766
-0.73	-0.045	0.12071398	-0.045	-0.7083	-0.1766
-0.73	-0.044	0.10032268	-0.044	-0.7083	-0.1766
-0.73	-0.043	0.09318868	-0.043	-0.7083	-0.1766
-0.73	-0.042	0.0960897	-0.042	-0.7083	-0.1766
-0.73	-0.041	0.11359873	-0.041	-0.7083	-0.1766
-0.73	-0.04	0.0940082	-0.04	-0.7083	-0.1766
-0.73	-0.039	0.08910475	-0.04	-0.7083	-0.1766
-0.73	-0.038	0.0971282	-0.038	-0.7083	-0.1766
-0.73	-0.037	0.10067193	-0.038	-0.7083	-0.1766
-0.73	-0.036	0.1100085	-0.036	-0.7083	-0.1766
-0.73	-0.035	0.09934473	-0.035	-0.7083	-0.1766
-0.73	-0.034	0.107126	-0.034	-0.7083	-0.1766
-0.73	-0.033	0.11216915	-0.033	-0.7083	-0.1766
-0.73	-0.032	0.1239085	-0.033	-0.7083	-0.1766
-0.73	-0.031	0.11593628	-0.031	-0.7083	-0.1766
-0.73	-0.03	0.0749625	-0.031	-0.7083	-0.1766
-0.73	-0.029	0.11828795	-0.029	-0.7083	-0.1766
-0.73	-0.028	0.11537755	-0.029	-0.7083	-0.1766
-0.73	-0.027	0.09678355	-0.027	-0.7083	-0.1766
-0.73	-0.026	0.09532608	-0.026	-0.7083	-0.1766
-0.73	-0.025	0.11507488	-0.026	-0.7083	-0.1766
-0.73	-0.024	0.09601522	-0.024	-0.7083	-0.1766
-0.73	-0.023	0.09677893	-0.024	-0.7083	-0.1766
-0.73	-0.022	0.09865558	-0.022	-0.7083	-0.1766
-0.73	-0.021	0.08918398	-0.022	-0.7083	-0.1766
-0.73	-0.02	0.10806195	-0.02	-0.7083	-0.1766
-0.73	-0.019	0.10535648	-0.019	-0.7083	-0.1766
-0.73	-0.018	0.08832712	-0.018	-0.7083	-0.1766
-0.73	-0.017	0.10445778	-0.017	-0.7083	-0.1766
-0.73	-0.016	0.12269313	-0.016	-0.7083	-0.1766
-0.73	-0.015	0.1050957	-0.015	-0.7083	-0.1766
-0.73	-0.014	0.11688633	-0.014	-0.7083	-0.1766
-0.73	-0.013	0.08131425	-0.014	-0.7083	-0.1766
-0.73	-0.012	0.07107431	-0.012	-0.7083	-0.1766
-0.73	-0.011	0.08976138	-0.011	-0.7083	-0.1766
-0.73	-0.01	0.08796858	-0.01	-0.7083	-0.1766
-0.73	-0.009	0.10224123	-0.01	-0.7083	-0.1766
-0.73	-0.008	0.10612002	-0.008	-0.7083	-0.1766
-0.73	-0.007	0.07592648	-0.007	-0.7083	-0.1766
-0.73	-0.006	0.09920042	-0.006	-0.7083	-0.1766
-0.73	-0.005	0.09217355	-0.006	-0.7083	-0.1766
-0.73	-0.004	0.13953613	-0.004	-0.7083	-0.1766
-0.73	-0.003	0.08846688	-0.003	-0.7083	-0.1766
-0.73	-0.002	0.13245798	-0.002	-0.7083	-0.1766
-0.73	-0.001	0.10413648	-0.001	-0.7083	-0.1766
-0.73	0.0	0.08357738	0.0	-0.7083	-0.1766
-0.73	0.001	0.10900722	0.0	-0.7083	-0.1766
-0.73	0.002	0.07184258	0.002	-0.7083	-0.1766
-0.73	0.003	0.10729828	0.002	-0.7083	-0.1766
-0.73	0.004	0.10773598	0.004	-0.7083	-0.1766
-0.73	0.005	0.18747168	0.005	-0.7083	-0.1766
-0.73	0.006	0.1824658	0.005	-0.7083	-0.1766
-0.73	0.007	0.0951584	0.007	-0.7083	-0.1766
-0.73	0.008	0.11541482	0.008	-0.7083	-0.1766
-0.73	0.009	0.15201127	0.009	-0.7083	-0.1766
-0.73	0.01	0.16477978	0.009	-0.7083	-0.1766
-0.73	0.011	0.1457341	0.011	-0.7083	-0.1766
-0.73	0.012	0.10966848	0.012	-0.7083	-0.1766
-0.73	0.013	-0.00416303	0.013	-0.7083	-0.1766
-0.73	0.014	0.106963	0.014	-0.7083	-0.1766
-0.73	0.015	0.15474472	0.015	-0.7083	-0.1766
-0.73	0.016	0.00379047	0.016	-0.7083	-0.1766
-0.73	0.017	0.02189089	0.016	-0.7083	-0.1766
-0.73	0.018	0.0063051	0.018	-0.7083	-0.1766
-0.73	0.019	-0.02709697	0.019	-0.7083	-0.1766
-0.73	0.02	0.0087405	0.02	-0.7083	-0.1766
-0.73	0.021	0.01513406	0.021	-0.7083	-0.1766
-0.73	0.022	0.06060606	0.021	-0.7083	-0.1766
-0.73	0.023	-0.00444709	0.023	-0.7083	-0.1766
-0.73	0.024	-0.03258251	0.023	-0.7083	-0.1766
-0.73	0.025	0.0054762	0.025	-0.7083	-0.1766
-0.73	0.026	0.00332946	0.026	-0.7083	-0.1766
-0.73	0.027	0.00789298	0.027	-0.7083	-0.1766
-0.73	0.028	0.02138328	0.027	-0.7083	-0.1766
-0.73	0.029	0.1584839	0.029	-0.7083	-0.1766
-0.73	0.03	0.07614541	0.029	-0.7083	-0.1766
-0.73	0.031	0.01927385	0.031	-0.7083	-0.1766
-0.73	0.032	0.00502916	0.031	-0.7083	-0.1766
-0.73	0.033	0.1469356	0.033	-0.7083	-0.1766
-0.73	0.034	0.19096412	0.034	-0.7083	-0.1766
-0.73	0.035	0.19790238	0.034	-0.7083	-0.1766
-0.73	0.036	0.15119625	0.036	-0.7083	-0.1766
-0.73	0.037	0.15502872	0.036	-0.7083	-0.1766
-0.73	0.038	0.1350564	0.038	-0.7083	-0.1766
-0.73	0.039	0.09734702	0.039	-0.7083	-0.1766
-0.73	0.04	0.10780115	0.039	-0.7083	-0.1766
-0.73	0.041	0.10845313	0.041	-0.7083	-0.1766
-0.73	0.042	0.11728215	0.042	-0.7083	-0.1766
-0.73	0.043	0.08007095	0.042	-0.7083	-0.1766
-0.73	0.044	0.09308155	0.044	-0.7083	-0.1766
-0.73	0.045	0.13454885	0.045	-0.7083	-0.1766
-0.73	0.046	0.07364476	0.046	-0.7083	-0.1766
-0.73	0.047	0.0890629	0.047	-0.7083	-0.1766
-0.73	0.048	0.11016668	0.048	-0.7083	-0.1766
-0.73	0.049	0.07380307	0.049	-0.7083	-0.1766
-0.73	0.05	0.09439005	0.049	-0.7083	-0.1766
-0.72	-0.05	0.10605963	-0.05	-0.6986	-0.1742
-0.72	-0.049	0.11221577	-0.05	-0.6986	-0.1742
-0.72	-0.048	0.11182455	-0.048	-0.6986	-0.1742
-0.72	-0.047	0.11021338	-0.047	-0.6986	-0.1742
-0.72	-0.046	0.08746565	-0.047	-0.6986	-0.1742
-0.72	-0.045	0.09696053	-0.045	-0.6986	-0.1742
-0.72	-0.044	0.10586405	-0.044	-0.6986	-0.1742
-0.72	-0.043	0.10473252	-0.044	-0.6986	-0.1742
-0.72	-0.042	0.09819922	-0.042	-0.6986	-0.1742
-0.72	-0.041	0.09859032	-0.041	-0.6986	-0.1742
-0.72	-0.04	0.09759382	-0.04	-0.6986	-0.1742
-0.72	-0.039	0.091964	-0.039	-0.6986	-0.1742
-0.72	-0.038	0.1051096	-0.038	-0.6986	-0.1742
-0.72	-0.037	0.10572445	-0.037	-0.6986	-0.1742
-0.72	-0.036	0.09241568	-0.036	-0.6986	-0.1742
-0.72	-0.035	0.07475297	-0.035	-0.6986	-0.1742
-0.72	-0.034	0.10829942	-0.034	-0.6986	-0.1742
-0.72	-0.033	0.09520962	-0.033	-0.6986	-0.1742
-0.72	-0.032	0.10826222	-0.032	-0.6986	-0.1742
-0.72	-0.031	0.10062532	-0.031	-0.6986	-0.1742
-0.72	-0.03	0.08095102	-0.031	-0.6986	-0.1742
-0.72	-0.029	0.11171748	-0.029	-0.6986	-0.1742
-0.72	-0.028	0.09943782	-0.028	-0.6986	-0.1742
-0.72	-0.027	0.0885366	-0.028	-0.6986	-0.1742
-0.72	-0.026	0.09316068	-0.026	-0.6986	-0.1742
-0.72	-0.025	0.10412242	-0.025	-0.6986	-0.1742
-0.72	-0.024	0.07519079	-0.024	-0.6986	-0.1742
-0.72	-0.023	0.09363575	-0.024	-0.6986	-0.1742
-0.72	-0.022	0.0907532	-0.022	-0.6986	-0.1742
-0.72	-0.021	0.11360333	-0.021	-0.6986	-0.1742
-0.72	-0.02	0.10839722	-0.021	-0.6986	-0.1742
-0.72	-0.019	0.1043133	-0.019	-0.6986	-0.1742
-0.72	-0.018	0.1038384	-0.018	-0.6986	-0.1742
-0.72	-0.017	0.10464865	-0.017	-0.6986	-0.1742
-0.72	-0.016	0.1022691	-0.017	-0.6986	-0.1742
-0.72	-0.015	0.10006185	-0.015	-0.6986	-0.1742
-0.72	-0.014	0.09347275	-0.014	-0.6986	-0.1742
-0.72	-0.013	0.08015	-0.014	-0.6986	-0.1742
-0.72	-0.012	0.09817133	-0.012	-0.6986	-0.1742
-0.72	-0.011	0.09861368	-0.011	-0.6986	-0.1742
-0.72	-0.01	0.10524	-0.01	-0.6986	-0.1742
-0.72	-0.009	0.0835215	-0.01	-0.6986	-0.1742
-0.72	-0.008	0.07477635	-0.008	-0.6986	-0.1742
-0.72	-0.007	0.11156842	-0.007	-0.6986	-0.1742
-0.72	-0.006	0.06986358	-0.007	-0.6986	-0.1742
-0.72	-0.005	0.09131202	-0.005	-0.6986	-0.1742
-0.72	-0.004	0.09838085	-0.005	-0.6986	-0.1742
-0.72	-0.003	0.09634122	-0.003	-0.6986	-0.1742
-0.72	-0.002	0.10058337	-0.002	-0.6986	-0.1742
-0.72	-0.001	0.0975007	-0.002	-0.6986	-0.1742
-0.72	0.0	0.09309093	0.0	-0.6986	-0.1742
